Name,Octanol-water partition coefficient,Molecular weight,Number of rotatable bonds,HAcceptors,HDonor,Aromatic Proportion,MolMR,logS
1-acetoxymethyl-3-benzoyl-5-fluorouracil,0.3581999999999993,306.24899999999997,3.0,7.0,0.0,0.5454545454545454,72.85650000000003,-3.34
o-[(4-morpholinomethyl)benzoyl]metronidazole,1.7889199999999998,374.39700000000016,7.0,8.0,0.0,0.4074074074074074,96.43890000000006,-2.89
"n1-(3,4-dichlorophenyl)sulfanilamide;  3,4-dichloro-1-sulfabenzene",3.376400000000001,317.197,3.0,3.0,2.0,0.631578947368421,78.12490000000003,-4.94
5-amino-2-methoxy-sulfabenzene,1.6604,293.348,4.0,5.0,3.0,0.6,79.06930000000001,-5.08
enoxacin,0.6633000000000002,320.32400000000007,3.0,6.0,2.0,0.43478260869565216,83.67700000000005,-2.92
"5-[(n,n-dimethylaminosulfonyl)imido]-4-methyl-2-aminosulfonyl-1,3,4-thiadiazoline",-2.163899999999998,301.37500000000006,3.0,7.0,1.0,0.29411764705882354,60.62800000000002,-2.7
"2,2',3,4',5,5'-hexachlorodiphenyl  ether",7.3993,376.881,2.0,1.0,0.0,0.631578947368421,83.01799999999999,-8.41
"2,2',3,3',4,5'-hexachlorodiphenyl  ether",7.399300000000001,376.881,2.0,1.0,0.0,0.631578947368421,83.01799999999999,-8.55
"2,3,3',4',5,6-hexachlorodiphenyl  ether",7.399300000000001,376.881,2.0,1.0,0.0,0.631578947368421,83.01800000000001,-8.3
"2,2',3,4,4',6-hexachlorodiphenyl  ether",7.399300000000001,376.881,2.0,1.0,0.0,0.631578947368421,83.01799999999999,-8.47
n-(5-ethoxycarbonylpyridin-2-yl)benzenesulfonamide,2.0591,306.343,5.0,5.0,1.0,0.5714285714285714,77.44400000000003,-4.24
n-benzoyl-o-acetyl-l-tyrosinamide,1.4382999999999997,326.3520000000001,6.0,4.0,2.0,0.5,88.34560000000002,-3.89
"2,2',3,4',5',6-hexachlorodiphenyl  ether",7.3993,376.8810000000001,2.0,1.0,0.0,0.631578947368421,83.01800000000001,-7.88
"3-[2-(n-methylguanidino)-acetylamino]-n-(5-sulfamoyl-[1,3,4]thiadiazol-2-yl)propionamide",-2.5444299999999984,364.4130000000001,7.0,8.0,5.0,0.21739130434782608,82.0827,-1.13
8-styryltheophylline,1.1306999999999998,282.30300000000005,2.0,5.0,1.0,0.7142857142857143,81.94570000000004,-6.66
"2,2',3,4',5,6-hexachlorodiphenyl  ether",7.399300000000001,376.881,2.0,1.0,0.0,0.631578947368421,83.01799999999999,-8.42
"2,2',3,3',4,6'-hexachlorodiphenyl  ether",7.399300000000001,376.881,2.0,1.0,0.0,0.631578947368421,83.01799999999999,-7.96
iopanoic acid,3.7359000000000018,570.934,4.0,2.0,2.0,0.35294117647058826,94.12620000000004,-4.58
methazolamide analog a14,-1.1206999999999996,326.30300000000005,2.0,7.0,1.0,0.2777777777777778,52.996,-1.16
8-phenylcaffeine,0.6376999999999997,270.29200000000003,1.0,6.0,0.0,0.75,76.63200000000002,-3.31
nitrofuranylamide derivative (lee 952);  n-methyl-n-[4-(2-morpholin-4-ylethoxy)benzyl]-5-nitro-2-furamide,2.1709999999999994,389.4080000000001,8.0,7.0,0.0,0.39285714285714285,100.35590000000006,-2.29
n1-(1-allyl-2-oxopyrimidin-4-yl)sulfanilamide;  1-allyl-4-sulfapyrimidin-2-one,0.8122999999999996,306.34700000000004,5.0,6.0,2.0,0.5714285714285714,80.35690000000002,-3.11
2-(n4-acetyl)sulfathiazole,1.9022999999999999,297.361,4.0,5.0,2.0,0.5789473684210527,73.66820000000003,-3.43
n1-(1-isopropyl-2-oxopyrimidin-4-yl)sulfanilamide;  1-isopropyl-4-sulfapyrimidin-2-one,1.2071999999999996,308.36300000000006,4.0,6.0,2.0,0.5714285714285714,80.54490000000003,-3.17
"entacapone analog (2a);  (e)-2-cyano-n,n-diethyl-3-[3-n-ethylcarbamoyloxy-4-hydroxy-5-nitrophenyl]propenamide",2.18408,376.3690000000002,7.0,7.0,2.0,0.2222222222222222,95.97990000000004,-3.18
"s6,9-bis(pentanoyloxymethyl)-6-mercaptopurine; 9-(pentanoyloxymethyl)-6-(pentanoyloxymethylthio)purine",3.300200000000002,380.47000000000025,11.0,9.0,0.0,0.34615384615384615,97.28100000000003,-4.33
4-nitro-n-(4-methoxyphenyl)benzenesulfonamide;  1-(4-nitrophenylsulfonamido)-4-methoxybenzene,2.4042000000000003,308.31500000000005,5.0,5.0,1.0,0.5714285714285714,76.89890000000003,-4.64
amoxicillin,0.023699999999999555,365.4110000000001,4.0,6.0,4.0,0.24,90.69370000000004,-2.17
"1,3-dipropyl-8-(3-noradamantyl)xanthine",2.7840000000000007,356.4700000000002,5.0,5.0,1.0,0.34615384615384615,100.42870000000006,-5.85
"4-(4-bromo-2-fluorophenylamino)-5-fluoro-1-methyl-6-oxo-1,6-dihydropyridine-3-carboxamide",2.2685000000000004,358.142,3.0,4.0,2.0,0.5714285714285714,77.5416,-4.14
"naproxen,  derivat 3b",3.4117000000000015,387.47600000000017,9.0,6.0,1.0,0.35714285714285715,108.26340000000006,-3.82
n1-(1-butyl-2-oxopyrimidin-4-yl)sulfanilamide;  1-butyl-4-sulfapyrimidin-2-one,1.4263999999999997,322.39000000000004,6.0,6.0,2.0,0.5454545454545454,85.06790000000002,-3.09
"naproxen,  derivat 3c",3.4117000000000015,387.4760000000001,9.0,6.0,1.0,0.35714285714285715,108.26340000000006,-3.82
"1-(2,6-difluorophenyl)-1h,3h-thiazolo[3,4-a]benzimidazole;  nsc 625487",4.108200000000003,288.322,1.0,3.0,0.0,0.75,75.52500000000003,-3.76
"theophyllin-7-ylmethyl 3-(n,n-diethylcarbamoyl)propionate; n,n-diethylsuccinamic acid theophyllin-7-ylmethyl ester",-0.41699999999999826,365.3900000000001,7.0,9.0,0.0,0.34615384615384615,93.46900000000004,-1.14
n1-(1-isobutyl-2-oxopyrimidin-4-yl)sulfanilamide;  1-isobutyl-4-sulfapyrimidin-2-one,1.2822999999999996,322.39000000000004,5.0,6.0,2.0,0.5454545454545454,84.99790000000003,-3.11
3-benzoyl-1-butanoyloxymethyl-5-fluorouracil,1.1383999999999996,334.303,5.0,7.0,0.0,0.5,82.09050000000002,-3.73
amifloxacin,0.7638999999999998,334.35100000000006,3.0,6.0,2.0,0.4166666666666667,90.12000000000003,-3.73
"6-(2,2-dimethylpropanoyloxy)-2-sulfamoylbenzothiazole",1.8951999999999998,314.38800000000003,2.0,6.0,1.0,0.45,76.08320000000003,-3.73
n1-(1-sec-butyl-2-oxopyrimidin-4-yl)sulfanilamide;  1-sec-butyl-4-sulfapyrimidin-2-one,1.5973,322.39000000000004,5.0,6.0,2.0,0.5454545454545454,85.16190000000003,-2.76
"naproxen,  ester 3a",2.3705,401.4590000000003,8.0,7.0,0.0,0.3448275862068966,108.09200000000006,-4.3
"2,3,3',4,4',5,6-heptachlorobiphenyl",7.9274,395.327,1.0,0.0,0.0,0.631578947368421,86.94800000000002,-8.9
"2,3,3',4',5,5',6-heptachlorobiphenyl",7.9274000000000004,395.327,1.0,0.0,0.0,0.631578947368421,86.948,-9.1
mitomycin c n-propoxycarbonyl derivative,-0.39219999999999694,420.4220000000002,5.0,9.0,2.0,0.0,100.45280000000004,-3.48
8-styrylcaffeine,1.1410999999999996,296.33000000000004,2.0,6.0,0.0,0.6818181818181818,86.56600000000005,-5.55
naproxen-derivat 3f,4.191900000000003,415.5300000000001,11.0,6.0,1.0,0.3333333333333333,117.49740000000006,-4.52
brucine * 4 h2o,2.1097,394.4710000000001,2.0,5.0,0.0,0.20689655172413793,106.51300000000002,-2.79
"2,3,3',4,4',5,5'-heptachlorodiphenyl  ether",8.052699999999998,411.326,2.0,1.0,0.0,0.6,88.02799999999999,-9.54
"3,4'-ace-1,2-benzanthracene",5.244800000000003,254.332,0.0,0.0,0.0,0.9,86.36800000000002,-2.97
sulfaproxyline,2.1747000000000005,334.39700000000005,5.0,5.0,2.0,0.5217391304347826,87.71240000000004,-4.3
2-carboxy-7-methylthioxanthone; 7-methylthioxanthone-2-carboxylic; 7-methylsulfanyl-9-oxo-9h-xanthene-2-carboxylic acid acid,3.3663000000000025,286.308,2.0,4.0,1.0,0.7,78.73030000000001,-5.32
lomefloxacin,1.7958999999999998,351.353,3.0,5.0,2.0,0.4,90.43500000000004,-2.33
enrofloxacin,2.3156,359.4010000000001,4.0,5.0,1.0,0.38461538461538464,97.72330000000008,-3.18
"oxaprozin;  4,5-diphenyl-2-oxazolepropanoic acid",4.025800000000003,293.32200000000006,5.0,3.0,1.0,0.7727272727272727,83.33180000000004,-2.24
"acetrizoic  acid;  3-acetylamino-2,4,6-triiodobenzoic  acid",3.157000000000001,556.863,2.0,2.0,2.0,0.375,85.85600000000002,-2.64
"2,2',3,4,4',5,6-heptachlorodiphenyl  ether",8.0527,411.326,2.0,1.0,0.0,0.6,88.02799999999998,-9.64
bromerguride,3.603900000000002,417.35100000000006,3.0,2.0,2.0,0.34615384615384615,109.33840000000004,-4.38
"3,3-diphenylphthalide",4.148900000000003,286.33,2.0,2.0,0.0,0.8181818181818182,84.62350000000005,-3.85
danofloxacin,2.0664,357.3850000000001,3.0,5.0,1.0,0.38461538461538464,95.56530000000004,-2.9
"3',4',5,7-tetrahydroxyflavone; luteolin",2.2823999999999995,286.239,1.0,6.0,4.0,0.7619047619047619,74.5792,-3.61
azapropazone; apazone,1.97972,300.3620000000001,3.0,6.0,1.0,0.5909090909090909,87.14080000000004,-3.63
"10-butyl-1,2-benzanthracene",6.488800000000005,284.40200000000004,3.0,0.0,0.0,0.8181818181818182,97.57200000000003,-7.52
cefroxadine,-0.06739999999999952,365.4110000000001,5.0,6.0,3.0,0.0,91.12590000000004,-1.89
"1-(methylaminoacetylamino)-3-chloro-4,6-disulfamoylbenzene; n-(5-chloro-2,4-disulfamoylphenyl)-2-(methylamino)acetamide",-1.2072999999999983,356.8130000000001,5.0,6.0,4.0,0.2857142857142857,76.75480000000002,-1.27
"9-chloro-7-methyl-1,2-benzanthracene;  9-chloro-7-methylbenz[a]anthracene",6.108020000000003,276.766,0.0,0.0,0.0,0.9,88.70700000000004,-7.44
diisopropyl  2-(4-nitrophenylsulfonyl)succinate; 3-isopropoxycarbonyl-3-(4-nitrophenylsulfonyl)propanoic acid isopropyl ester,2.0303999999999998,387.41000000000014,8.0,8.0,0.0,0.23076923076923078,91.14320000000006,-4.29
fleroxacin,1.6992,369.3430000000001,4.0,5.0,1.0,0.38461538461538464,90.76830000000004,-2.73
s-(-)-nadifloxacin;  jinofloxacin,2.3070999999999997,360.3850000000001,2.0,5.0,2.0,0.38461538461538464,95.61110000000005,-3.78
n4-acetyl-n1-(1-ethyl-2-oxopyrimidin-4-yl)sulfanilamide; 4-(n4-acetylsulfanilamido)-1-ethyl-1h-pyrimidin-2-one; n4-acetylsulfacytine,1.0223999999999998,336.37300000000005,5.0,6.0,2.0,0.5217391304347826,85.72520000000002,-2.71
"n4-acetylsulfaethidole; 2-(n4-acetylsulfa)-5-ethyl-1,3,4-thiadiazole",1.8597000000000001,326.403,5.0,6.0,2.0,0.5238095238095238,80.84120000000003,-3.4
"4-(4-bromo-2-fluorophenylamino)-1,5-dimethyl-6-oxo-1,6-dihydropyridine-3-carboxylic acid methoxyamide",2.6301200000000007,384.205,4.0,5.0,2.0,0.5217391304347826,88.27790000000005,-3.28
coroxon,4.314720000000003,346.7030000000001,6.0,6.0,0.0,0.45454545454545453,83.71750000000003,-3.18
"acyclovir ester iii,  o-[(4-dimethylaminomethyl)benzoyl]acyclovir",0.5945000000000003,386.41200000000003,8.0,9.0,2.0,0.5357142857142857,102.62860000000003,-2.47
n3-[(3-hydroxy-2-hydroxymethyl)propanoyloxymethyl]phenytoin,0.5834999999999999,384.38800000000003,7.0,6.0,3.0,0.42857142857142855,97.66230000000002,-2.21
"ketoprofen,  ester 4c; n-methyl-n-[2-(2'-(3''-benzoyl-phenyl)propanoyloxy)acetyl]glycineamide",1.508,382.41600000000005,8.0,5.0,1.0,0.42857142857142855,102.52190000000002,-2.42
7-pentyl-benz[a]anthracene,6.878900000000006,298.429,4.0,0.0,0.0,0.782608695652174,102.18900000000004,-8.57
"2,2',3,3',4,4',5,5'-octachlorodiphenyl  ether",8.7061,445.77099999999996,2.0,1.0,0.0,0.5714285714285714,93.038,-10.1
"4-(4-bromo-2-fluorophenylamino)-n-ethoxy-1,5-dimethyl-6-oxo-1,6-dihydropyridine-3-carboxamide",3.020220000000001,398.232,5.0,5.0,2.0,0.5,92.8949,-3.82
"5,5-diphenylhydantoin-3-methyl  octanoate",4.343200000000004,408.49800000000005,10.0,4.0,1.0,0.4,113.37670000000004,-6.52
2-bromo-4-nitro-1-sulfanilamidobenzene;  2-bromo-4-nitro-1-sulfabenzene,2.7403000000000013,372.20000000000005,4.0,5.0,2.0,0.5714285714285714,82.45930000000003,-4.78
2-carboxy-7-methylsulfinylxanthone; 7-methylsulfinylxanthone-2-carboxylic acid; 7-methylsulfinyl-9-oxo-9h-xanthene-2-carboxylic acid,2.3817999999999993,302.3070000000001,2.0,4.0,1.0,0.6666666666666666,79.28170000000001,-5.02
rs-82917;  7-(4-methylthiobenzoyl)benzofuran-5-yl-acetic acid,4.012800000000002,326.37300000000005,5.0,4.0,1.0,0.6521739130434783,89.20930000000006,-5.51
chlorsulfuron,1.3524199999999995,357.77900000000005,4.0,7.0,2.0,0.5217391304347826,81.90820000000002,-1.71
"2-sulfamoyl-5-phenylsulfonamido-1,3,4-thiadiazole",-0.01369999999999938,320.377,4.0,7.0,2.0,0.5789473684210527,68.53270000000002,-2.9
"4-(4-bromo-2-fluorophenylamino)-5-fluoro-1-methyl-6-oxo-1,6-dihydropyridine-3-carboxylic acid ethoxyamide",2.850900000000001,402.195,5.0,5.0,2.0,0.5,88.11590000000002,-4.19
"1,2,3,6,7,8-hexachlorodibenzofuran",7.5064,374.865,0.0,1.0,0.0,0.6842105263157895,83.77999999999999,-10.3
"quercetin dihydrate; 3,5,7,3',4'-pentahydroxyflavone*2h2o; meletin; sophoretin",1.9879999999999995,302.23799999999994,1.0,7.0,5.0,0.7272727272727273,76.24399999999999,-1.99
miconazole,6.454800000000002,416.1350000000001,6.0,3.0,0.0,0.68,102.681,-5.08
tmppt; tetramethylpyrimidopteridinetetrone,-2.4221999999999975,304.266,0.0,10.0,0.0,0.6363636363636364,78.00800000000002,-3.31
"2-sulfamoyl-5-benzylsulfonylamido-1,3,4-thiadiazole; 5-benzylsulfonylamino-1,3,4-thiadiazole-2-sulfonamide",0.12740000000000085,334.404,5.0,7.0,2.0,0.55,73.97070000000002,-2.7
methyl alpha-(4-nitrophenylsulfonyl)cinnamate; 2-methoxycarbonyl-2-(4-nitrophenylsulfonyl)styrene,2.5826000000000002,347.34800000000007,5.0,6.0,0.0,0.5,86.71720000000003,-4.57
coumachlor  (hemiketal isomer),4.069300000000003,342.778,1.0,4.0,1.0,0.6666666666666666,91.64780000000002,-5.84
valdecoxib,2.9644200000000005,314.36599999999993,3.0,4.0,1.0,0.7727272727272727,83.48520000000002,-4.52
"4-(4-bromo-2-fluorophenylamino)-n-(2-hydroxyethoxy)-1,5-dimethyl-6-oxo-1,6-dihydropyridine-3-carboxamide",1.9926199999999998,414.231,6.0,6.0,3.0,0.48,94.3067,-2.96
2-sulfamoyl-6-(aminoacetamidoacetoxyethoxy)benzothiazole,-1.0593999999999995,388.4270000000001,8.0,9.0,3.0,0.36,89.51130000000002,-1.3
"2-sulfamoyl-5-(4'-tolyl)sulfonamido-1,3,4-thiadiazole; 5-(4-methylbenzenesulfonylamino)-1,3,4-thiadiazole-2-sulfonamide",0.29472000000000004,334.40400000000005,4.0,7.0,2.0,0.55,73.26970000000001,-1.22
bumetanide,3.0365,364.4230000000001,8.0,5.0,3.0,0.48,94.68820000000004,-3.56
sparfloxacin,2.0815999999999995,392.4060000000001,3.0,6.0,3.0,0.35714285714285715,102.03940000000004,-3.37
glafenine,3.141800000000001,372.808,6.0,6.0,3.0,0.6153846153846154,99.8528,-4.54
"5-(4-aminobenzenesulfonamido)-1,3,4-thiadiazole-2-sulfonamide",-0.43150000000000016,335.39200000000005,4.0,8.0,3.0,0.55,72.94510000000002,-1.5
tamoxifen,5.996100000000007,371.52400000000017,8.0,2.0,0.0,0.6428571428571429,119.58200000000005,-8.49
"5-(3-aminobenzenesulfonamido)-1,3,4-thiadiazole-2-sulfonamide",-0.43150000000000016,335.39200000000005,4.0,8.0,3.0,0.55,72.94510000000002,-1.54
midazolam,4.324220000000003,325.77400000000006,1.0,3.0,0.0,0.7391304347826086,89.05400000000004,-4.13
prosulfalin,2.8796000000000017,406.48600000000016,9.0,7.0,0.0,0.23076923076923078,101.37260000000003,-4.86
"2-Amino-2-(4-aminophenyl)-N-[(2R,5S,6S)-3,3-dimethyl-7-oxo-2-(2H-tetrazol-5-yl)-4-thia-1-azabicyclo[3.2.0]hept-6-yl]acetamide",-0.29849999999999927,388.45700000000005,4.0,8.0,4.0,0.4074074074074074,98.9362,-1.57
"2-sulfamoyl-5-pentafluorobenzoylamido-1,3,4-thiadiazole",1.1332999999999998,374.272,3.0,6.0,2.0,0.4782608695652174,65.46739999999997,-1.37
acyclovir ester vi;  acyclovir 3-(dipropylaminomethyl)benzoate,2.1549,442.5200000000002,12.0,9.0,2.0,0.46875,121.09660000000004,-0.35
"2-sulfamoyl-5-(4-chlorobenzenesulfonamido)-1,3,4-thiadiazole",0.6397000000000004,354.822,4.0,7.0,2.0,0.55,73.54270000000002,-2.01
n1-(4-sulfamoylbenzyl)-n3-[(1-carboxy-2-hydroxy-2-phenyl)ethyl]thiourea; 2-(4-sulfamoylbenzyl)thioureido-3-hydroxy-3-phenylpropanoic acid,0.4849000000000003,409.4890000000001,7.0,5.0,5.0,0.4444444444444444,103.21420000000002,-1.29
"2-sulfamoyl-4-methyl-5-benzylsulfonylimido-1,3,4-thiadiazoline; 5-benzylsulfonylimido-4-methyl-delta2-1,3,4-thiadiazoline-2-sulfonamide",-0.44029999999999964,348.4310000000001,4.0,7.0,1.0,0.5238095238095238,77.08700000000002,-2.48
"2-sulfamoyl-5-(4'-anisyl)sulfonylamido-1,3,4-thiadiazole; 5-(4-methoxybenzenesulfonylamino)-1,3,4-thiadiazole-2-sulfonamide",-0.005099999999999716,350.4030000000001,5.0,8.0,2.0,0.5238095238095238,75.08470000000001,-2.25
prazosin,1.7845999999999997,383.4080000000002,4.0,8.0,1.0,0.5357142857142857,103.87890000000002,-5.09
"2-sulfamoyl-4-methyl-5-(4-tolylsulfonylimido)-1,3,4-thiadiazoline; 5-(4-methylbenzenesulfonylimido)-4-methyl-delta2-1,3,4-thiadiazoline-2-sulfonamide",-0.27297999999999945,348.4310000000001,3.0,7.0,1.0,0.5238095238095238,76.38600000000002,-2.84
naproxen-derivat 3 d,3.6083000000000016,421.49300000000017,9.0,6.0,1.0,0.5161290322580645,118.95440000000002,-3.75
alpha-cyclodextrin;  alfadex,-13.054800000000023,972.8460000000007,6.0,30.0,18.0,0.0,195.80039999999963,-0.91
n1-(1-benzyl-2-oxopyrimidin-4-yl)sulfanilamide;  1-benzyl-4-sulfapyrimidin-2-one,1.6745999999999994,356.40700000000004,5.0,6.0,2.0,0.72,95.7039,-4.8
"5-(4-fluorobenzenesulfonylimido)-4-methyl-2-sulfonamido-delta2-1,3,4-thiadiazoline",-0.44229999999999964,352.39400000000006,3.0,7.0,1.0,0.5238095238095238,71.60700000000001,-2.03
n-[(2-methylamino)acetyl]dorzolamide,0.07040000000000118,395.52800000000013,5.0,7.0,2.0,0.20833333333333334,91.01170000000003,-1.21
"5-(4-aminobenzenesulfonylimido)-4-methyl-delta2-1,3,4-thiadiazoline-2-sulfonamide",-0.9991999999999988,349.4190000000001,3.0,8.0,2.0,0.5238095238095238,76.0614,-2.5
norethindrone  biphenyl-4-carboxylate,7.0242000000000075,478.6320000000002,3.0,3.0,0.0,0.3333333333333333,140.95049999999986,-8.11
"5-(3-aminobenzenesulfonylimido)-4-methyl-delta2-1,3,4-thiadiazoline-2-sulfonamide",-0.9991999999999988,349.4190000000001,3.0,8.0,2.0,0.5238095238095238,76.0614,-2.45
"5-(2,4,6-trimethylbenzenesulfonamido)-1,3,4-thiadiazole-2-sulfonamide",0.9115600000000001,362.4580000000001,4.0,7.0,2.0,0.5,82.74370000000002,-2.7
indapamide;  1-(3-aminosulfonyl-4-chloro)benzoylamino-2-methylindoline,2.0833999999999997,365.84200000000004,3.0,4.0,2.0,0.5,92.37840000000004,-3.79
aztreonam,-1.1724999999999979,435.44000000000017,7.0,10.0,4.0,0.17857142857142858,95.65050000000004,-1.64
naproxen-derivat 3 i,3.9543000000000026,421.49300000000017,8.0,6.0,1.0,0.5161290322580645,118.68240000000004,-3.5
"2-sulfamoyl-5-(4-bromobenzenesulfonamido)-1,3,4-thiadiazole",0.7488000000000004,399.273,4.0,7.0,2.0,0.55,76.23270000000002,-2.13
"5-(4-chlorobenzenesulfonylimido)-4-methyl-2-sulfonamido-delta2-1,3,4-thiadiazoline",0.0720000000000004,368.8490000000001,3.0,7.0,1.0,0.5238095238095238,76.65900000000002,-2.44
2-chloro-4-[(4-'acetylpiperazin-1'-yl)acryloyl]phenyl   benzodioxan-6''-yl  sulfide,3.966300000000003,458.9670000000002,4.0,5.0,0.0,0.3870967741935484,120.87500000000004,-2.05
"4-(6,7-dimethoxyquinazolin-4-yl)piperazine-1-carbothioic acid (furan-2-ylmethyl)amide",2.4367,413.50300000000016,5.0,7.0,1.0,0.5172413793103449,114.57370000000002,-5.63
"4-(6,7-dimethoxyquinazolin-4-yl)piperazine-1-carboxylic acid thiophen-3-ylamide",3.0626000000000015,399.4760000000001,4.0,7.0,1.0,0.5357142857142857,109.76570000000002,-5.3
n4-[2-(nicotinoylamino)pyrimidin-4-yl]sulfanilamide;  2-(nicotinoylamino)-4-(4-sulfamoylphenylamino)pyrimidine,1.5149000000000001,370.39400000000006,5.0,7.0,3.0,0.6923076923076923,95.3201,-1.27
"amidotrizoic  acid;  diatrizoic acid;  3,5-diacetamido-2,4,6-triiodobenzoic acid",3.1154,613.9150000000001,3.0,3.0,3.0,0.3,100.15970000000004,-2.01
norethindrone  4-phenoxybenzoate,7.149500000000008,494.6310000000002,4.0,4.0,0.0,0.32432432432432434,142.03049999999985,-6.84
"2-sulfamoyl-4-methyl-5-(4-anisylsulfonylimido)-1,3,4-thiadiazoline; 5-(4-methoxybenzenesulfonylimido)-4-methyl-delta2-1,3,4-thiadiazoline-2-sulfonamide",-0.5727999999999993,364.43000000000006,4.0,8.0,1.0,0.5,78.20100000000002,-2.76
"2-sulfamoyl-5-(4-nitrobenzenesulfonamido)-1,3,4-thiadiazole",-0.1054999999999997,365.3740000000001,5.0,9.0,2.0,0.5,75.1871,-1.33
"2,3-dichloro-4,6-disulfamoyl-1-glycylglycylamidobenzene",-1.6983999999999995,434.28300000000013,6.0,7.0,5.0,0.24,89.9022,-1.23
minocycline,0.18660000000000188,457.48300000000023,3.0,9.0,5.0,0.18181818181818182,118.00110000000005,-0.94
"2-sulfamoyl-5-(3-nitrobenzenesulfonamido)-1,3,4-thiadiazole",-0.10550000000000015,365.3740000000001,5.0,9.0,2.0,0.5,75.1871,-1.46
2-isopropylphenyl  2'-nitro-4'-[(4''-acetylpiperazin-1''-yl)acryloyl]phenyl  sulfide,4.573300000000005,453.5640000000002,6.0,5.0,0.0,0.375,125.61840000000004,-2.7
"5-(2-carboxybenzenesulfonamido)-1,3,4-thiadiazole-2-sulfonamide",-0.3154999999999997,364.3860000000001,5.0,8.0,3.0,0.5,75.49200000000002,-2.32
"5-(4-acetylaminobenzenesulfonamido)-1,3,4-thiadiazole-2-sulfonamide",-0.05529999999999996,377.4290000000001,5.0,8.0,3.0,0.4782608695652174,82.83640000000003,-1.62
"2-sulfamoyl-5-(2-nitrobenzenesulfonamido)-1,3,4-thiadiazole",-0.10550000000000015,365.3740000000001,5.0,9.0,2.0,0.5,75.1871,-1.82
2-chloro-4-[(4'-acetylpiperazin-1'-yl)carbonyl)ethenyl]phenyl  indol-5''-yl  sulfide,4.676400000000004,439.9680000000001,4.0,3.0,1.0,0.5,121.7417,-2.74
"2-sulfamoyl-5-(2,4,6-trimethylbenzenesulfonylimido)-4-methyl-1,3,4-thiadiazoline",0.3438600000000004,376.4850000000001,3.0,7.0,1.0,0.4782608695652174,85.86000000000003,-3.0
nicosulfuron,0.10100000000000042,410.4120000000002,6.0,9.0,2.0,0.42857142857142855,96.73070000000006,-3.97
"2-sulfamoyl-5-(4-iodobenzenesulfonamido)-1,3,4-thiadiazole",0.5909000000000002,446.273,4.0,7.0,2.0,0.55,81.2497,-2.2
diltiazem,3.368500000000002,414.5270000000002,6.0,6.0,0.0,0.41379310344827586,114.49500000000008,-2.95
"5-(4-bromobenzenesulfonylimido)-4-methyl-2-sulfonamido-delta2-1,3,4-thiadiazoline",0.1811000000000006,413.30000000000007,3.0,7.0,1.0,0.5238095238095238,79.34900000000002,-2.51
"dpx-m6316;  methyl  3-(4',6'-dimethoxy-1',3',5'-triazin-2'-yl)ureidosulfonylthiophene-2-carboxylate",0.2472999999999999,403.39800000000014,6.0,11.0,2.0,0.4230769230769231,87.92970000000004,-3.19
flavopiridol,3.3046000000000015,401.8460000000001,2.0,6.0,3.0,0.5714285714285714,107.1214,-4.26
flutrimazole,5.001500000000003,346.3800000000001,4.0,2.0,0.0,0.8846153846153846,96.74900000000002,-8.4
tenoxicam,1.6425,337.38199999999995,2.0,6.0,2.0,0.5,81.68330000000002,-3.88
"n1-(2-sulfamoyl-1,3,4-thiadiazol-5-yl)-n4-(glycyl)sulfanilamide",-1.1164999999999998,392.4440000000001,6.0,9.0,4.0,0.4583333333333333,86.2168,-1.19
"4-methyl-5-(4-nitrobenzenesulfonylimido)-delta2-1,3,4-thiadiazoline-2-sulfonamide",-0.6731999999999998,379.4010000000001,4.0,9.0,1.0,0.4782608695652174,78.30340000000002,-2.7
"4-methyl-5-(3-nitrobenzenesulfonylimido)-delta2-1,3,4-thiadiazoline-2-sulfonamide",-0.6731999999999998,379.4010000000001,4.0,9.0,1.0,0.4782608695652174,78.30340000000002,-2.67
