Name,Octanol-water partition coefficient,Molecular weight,Number of rotatable bonds,HAcceptors,HDonor,Aromatic Proportion,NumValenceElectrons,logS,Label,Difference
PQSUYGKTWSAVDQ-JAZZVVOUSA-N,1.8457,360.45,3,5,2,0,142,-3.8499999,-3.03962175,0.8103781499
KGBXLFKZBHKPEV-UHFFFAOYSA-N,-2.0518,61.833,0,3,3,0,24,-0.092236273,0.7183389931,0.8105752661
SQAYXAICYAMUOG-UHFFFAOYSA-N,4.3444,325.88,7,3,0,0.2727272727,124,-3.951952339,-4.762668675,0.8107163362
KUUWPXMCNKAGMJ-UHFFFAOYSA-N,4.5082,297.961,10,3,0,0,104,-3.596187692,-4.407125541,0.810937849
YVIAOUXBSTVVRH-UHFFFAOYSA-N,4.5082,297.961,10,3,0,0,104,-3.596187692,-4.407125541,0.810937849
GHVNFZFCNZKVNT-UHFFFAOYSA-N,3.2117,172.268,8,1,1,0,72,-3.4400001,-2.628805045,0.8111950547
WMARGRHKDQCEBH-UHFFFAOYSA-N,-0.9331,307.865,3,1,1,0.2857142857,116,-4.174488866,-3.363193449,0.8112954173
SNEUTJSIVTXGAK-JVFQMWRPSA-N,4.2142,378.988,5,3,1,0.2307692308,146,-3.643114744,-4.454735117,0.811620373
NEVPGZLSKXATIM-UHFFFAOYSA-N,0.9489,153.118,3,3,0,0,56,0.086815359,-0.7252315772,0.8120469362
HPAYMSPTGHIORM-AATRIKPKSA-N,1.8895,293.319,5,5,0,0.2857142857,114,-1.529321098,-2.341422782,0.8121016839
IJWNKPCTJRPNLS-UHFFFAOYSA-N,2.7082,418.175,5,2,2,0.2857142857,112,-3.295022194,-4.107187528,0.812165334
MYEJFUXQJGHEQK-ALRJYLEOSA-N,3.0138,530.658,3,8,4,0.1578947368,210,-3.955289712,-4.768060561,0.8127708485
ZJRHNNNACBPWEB-UHFFFAOYSA-N,4.4259,394.924,6,5,0,0.4615384615,140,-5.475928599,-4.662607841,0.8133207575
FHRIDUNQMHKUNM-TTWKNDKESA-N,4.3887,511.49,11,6,0,0.3529411765,188,-3.852707617,-4.666042708,0.8133350912
KVCJCEKJKGLBOK-UHFFFAOYSA-N,3.2992,405.878,8,6,0,0.4285714286,150,-2.863708238,-3.677210952,0.813502714
SXULDGPVPLBPKQ-UHFFFAOYSA-N,4.7434,285.903,4,1,0,0,112,-4.695038327,-3.88136531,0.8136730175
RGZZPXRWOUTAPT-UHFFFAOYSA-N,-0.47538,145.074,1,5,0,0.5,54,-1.316243478,-0.5025321192,0.8137113588
JYWKEVKEKOTYEX-UHFFFAOYSA-N,2.7215,299.349,0,2,0,0,58,-3.706796148,-2.893042552,0.8137535961
JFLIEFSWGNOPJJ-JTQLQIEISA-N,0.064,264.281,7,3,3,0.3157894737,102,-2.095730097,-1.281874943,0.8138551539
XULIXFLCVXWHRF-UHFFFAOYSA-N,2.6593,155.285,0,1,0,0,66,-1.540627712,-2.354889994,0.8142622821
KFZMGEQAYNKOFK-UHFFFAOYSA-N,0.3871,60.096,0,1,1,0,26,0.43000001,-0.3845481813,0.8145481913
RLPGDEORIPLBNF-UHFFFAOYSA-N,2.9345,114.232,2,0,0,0,50,-4.8000002,-3.984965384,0.8150348164
UULSDCUWMKTMND-UHFFFAOYSA-N,-1.8552,274.108,4,3,4,0.4,82,-0.859282501,-0.04421614697,0.815066354
QGCKCIHJVXAKGC-UHFFFAOYSA-N,4.11234,439.557,8,7,3,0.1935483871,176,-4.50000041,-5.315256612,0.8152562023
UEHLXXJAWYWUGI-UHFFFAOYSA-M,0.91842,351.711,1,3,0,0.5,58,-3.12409127,-2.308501125,0.8155901445
RCISIXJGNBXXPZ-UHFFFAOYSA-N,4.26042,359.853,4,4,0,0.64,132,-3.849403737,-4.665048971,0.8156452342
PEHVGBZKEYRQSX-UHFFFAOYSA-N,0.5401,134.142,0,3,2,0.9,50,-0.261277438,-1.077093138,0.8158157002
PZPZDEIASIKHPY-UHFFFAOYSA-N,2.408,242.234,3,4,1,0.6666666667,90,-3.90422814,-3.088365757,0.8158623829
VMGTVVBGSTUZRH-UNGNXWFZSA-N,-1.3105,303.834,10,4,1,0,116,-2.167501752,-1.351595107,0.8159066448
WDLWHQDACQUCJR-ZAMMOSSLSA-N,0.7067,389.433,5,6,4,0.2222222222,142,-2.050095458,-2.866035593,0.8159401346
HVQFBBXWCVYDNC-UHFFFAOYSA-N,3.8648,302.462,6,2,0,0.2727272727,122,-4.701074343,-3.885098848,0.8159754947
CVBMAZKKCSYWQR-WCGOZPBSSA-N,4.1625,578.662,7,9,1,0.3571428571,224,-5.289376151,-6.105879389,0.816503238
PJDRMPCBIWKBJA-UHFFFAOYSA-N,3.7219,360.885,6,4,0,0.48,134,-4.256335213,-3.439644132,0.8166910807
ZDGVLDKCQRCCKI-ICDZXHCJSA-N,5.4152,393.596,4,3,1,0.4285714286,148,-5.590721567,-6.407661989,0.8169404217
QWTDNUCVQCZILF-UHFFFAOYSA-N,2.0524,72.151,1,0,0,0,32,-3.1800001,-2.362900009,0.8171000908
ALARQZQTBTVLJV-UHFFFAOYSA-N,1.0426,246.266,2,3,1,0.3333333333,94,-2.568191161,-1.750915402,0.8172757591
QUXIBURREFVNIB-UHFFFAOYSA-N,4.134,359.75,7,4,0,0.3,116,-3.054922237,-3.872206938,0.8172847013
RSDOPYMFZBJHRL-UHFFFAOYSA-N,0.708,206.289,2,2,0,0,82,-0.653136731,-1.470513357,0.8173766259
DKMGXHJWXGGADS-UHFFFAOYSA-N,4.5876,351.922,9,4,1,0.4166666667,134,-4.582183097,-5.39968773,0.8175046335
DATKQKVGXFCKFD-UHFFFAOYSA-N,0.20322,629.615,13,11,6,0.4222222222,242,-4.786237835,-3.968593097,0.817644738
UZMPCPFDZYTEJG-UHFFFAOYSA-N,4.6334,297.829,3,1,1,0.5714285714,108,-5.12760962,-4.309935569,0.8176740511
HODBGFIUYJVOQB-UHFFFAOYSA-N,2.7185,295.47,9,4,2,0,108,-2.62292014,-3.440651207,0.817731067
KRQWFVYRQYTWRH-UHFFFAOYSA-N,0.94142,140.142,1,3,1,0.5,54,-0.638712439,-1.456767512,0.8180550734
XQCPFIQSRCZCMP-HDPAMLMOSA-N,4.9897,386.967,7,2,0,0.4444444444,146,-6.212922206,-5.394722252,0.8181999535
SGHXFFAHXTZRQM-SPIKMXEPSA-N,3.1313,522.554,4,6,4,0.3157894737,200,-4.617760648,-5.43644805,0.8186874018
ZNSUNUVCVXQNKB-UHFFFAOYSA-N,3.5066,305.418,7,4,0,0.2727272727,122,-4.148434895,-3.329518529,0.8189163664
SEVKYLYIYIKRSW-UHFFFAOYSA-N,1.9981,171.671,2,1,1,0.5454545455,62,-0.787531316,-1.606461155,0.8189298391
SWNNISFWMQYKEP-UHFFFAOYSA-N,3.8019,367.577,12,5,2,0,138,-3.814823381,-4.634274064,0.8194506827
MFZCIDXOLLEMOO-UHFFFAOYSA-N,3.7236,810.732,12,18,0,0.6,300,-5.479771301,-6.299523585,0.8197522838
YUTFQTAITWWGFH-UHFFFAOYSA-N,2.6354,160.172,1,2,0,0.75,60,-2.171967838,-2.991780705,0.819812867
VNYXTZQJJLBMQI-UHFFFAOYSA-N,1.1547,241.276,3,7,1,0.3125,86,-3.297567949,-2.477638548,0.8199294005
UMFDOKHYNFURFT-LEEZJRHMSA-N,5.0726,439.452,4,4,0,0.4285714286,152,-5.849806998,-5.029817643,0.8199893548
WTPDKEAYVAXNRO-UHFFFAOYSA-N,1.3187,210.185,3,4,1,0.4,80,-2.060150629,-1.240085984,0.8200646451
XBQZDVPAJGHARN-CEFNGPBASA-N,5.3752,429.844,3,3,1,0.4615384615,140,-5.843713991,-5.023496745,0.8202172464
NNPPMTNAJDCUHE-UHFFFAOYSA-N,1.6623,58.124,0,0,0,0,26,-2.55,-1.729399985,0.8206000149
AWDLUSYVMFSMPH-RXBYAXNRSA-N,0.7941,666.746,11,13,7,0.2608695652,254,-4.665593374,-3.844982257,0.8206111168
FNWNGQGTFICQJU-UHFFFAOYSA-N,2.52222,194.23,2,2,2,0.4285714286,76,-3.28831631,-2.46758984,0.8207264704
GJOHLWZHWQUKAU-UHFFFAOYSA-N,0.9255,455.341,6,6,8,0.3448275862,166,-2.953328798,-2.132507147,0.8208216505
RHOGRSKNWDNCDN-UHFFFAOYSA-N,1.6037,225.288,6,4,1,0.375,90,-0.784067062,-1.605183338,0.8211162759
STQGQHZAVUOBTE-VGBVRHCVSA-N,1.0289,527.526,4,11,5,0.3157894737,202,-4.129290298,-3.307780198,0.8215101001
FHUBTSLLILWICW-UHFFFAOYSA-N,2.5901,222.247,1,2,1,0.9411764706,82,-2.453129595,-3.276009699,0.8228801035
KXWBJMRKTBNVNY-UHFFFAOYSA-N,1.933,207.273,4,2,2,0.4,82,-2.703758856,-1.880362054,0.8233968018
QFWPJPIVLCBXFJ-UHFFFAOYSA-N,1.3026,309.347,7,6,1,0.5714285714,112,-1.826264376,-2.649958826,0.82369445
DIHMPACCSOVKNI-UHFFFAOYSA-N,0.33712,226.272,6,4,3,0.375,90,-2.121634705,-1.29792643,0.8237082753
KYBVWWVRKOYDNI-UHFFFAOYSA-N,0.33712,226.272,6,4,3,0.375,90,-2.121634705,-1.29792643,0.8237082753
NNWSPTNNCFFSLD-UHFFFAOYSA-N,0.33712,226.272,6,4,3,0.375,90,-2.121634705,-1.29792643,0.8237082753
FDPIMTJIUBPUKL-UHFFFAOYSA-N,1.3755,86.134,2,1,0,0,36,-0.28,-1.103805287,0.8238052866
PLUBXMRUUVWRLT-UHFFFAOYSA-N,-0.0175,124.161,2,3,0,0,44,0.034761568,-0.789178554,0.823940122
MULDUPLDVOLZSA-UHFFFAOYSA-N,1.77222,309.366,9,5,2,0.2727272727,122,-3.162092979,-2.337808818,0.8242841608
VIKNJXKGJWUCNN-XGXHKTLJSA-N,3.4925,298.426,0,2,1,0,118,-4.63,-3.805403396,0.8245966041
RBBYLCGCSMGUJB-UHFFFAOYSA-N,-0.9472,375.94,7,2,2,0.4615384615,142,-3.579041428,-4.403702681,0.8246612534
IYBQHJMYDGVZRY-UHFFFAOYSA-N,3.00554,270.804,5,2,1,0.3333333333,102,-2.265332913,-3.090028219,0.8246953062
MSJLJWCAEPENBL-UHFFFAOYSA-N,4.0242,502.266,14,4,0,0.2,170,-4.848992726,-5.673909897,0.824917171
RKUNBYITZUJHSG-JJXSEGSLSA-N,1.9309,289.375,4,4,1,0.2857142857,114,-1.91,-2.735022399,0.8250223988
LDHXSKPYAZKHNX-UHFFFAOYSA-N,3.1765,402.729,9,4,2,0.3333333333,104,-4.235786252,-3.410723902,0.8250623503
HSJUJKKYLDNMMW-UHFFFAOYSA-N,1.6036,313.404,6,4,3,0.45,108,-2.618138197,-1.792560384,0.8255778135
HGINCPLSRVDWNT-UHFFFAOYSA-N,0.3713,56.064,1,1,0,0,22,0.56999999,-0.2560307967,0.8260307867
SELFEGODBFAHGT-VOTSOKGWSA-N,0.513,235.283,6,3,2,0.3529411765,92,-0.880228855,-1.706778722,0.8265498673
VJQAGNDBNAYVDB-UHFFFAOYSA-N,4.1017,273.807,4,1,0,0.6315789474,100,-2.954566189,-3.781167257,0.8266010678
AUQXBIOKBXZSPG-UHFFFAOYSA-N,2.91318,169.636,1,2,0,0.6,50,-3.039160748,-3.86583974,0.826678992
RWNKSTSCBHKHTB-UHFFFAOYSA-N,4.7574,260.762,1,0,0,0,58,-4.9099998,-5.736721349,0.8267215494
UOCJDOLVGGIYIQ-PBFPGSCMSA-N,0.041,462.513,7,9,5,0.3548387097,162,-2.266303058,-3.093388059,0.8270850011
NGBBVGZWCFBOGO-UHFFFAOYSA-N,1.305,179.219,2,3,1,0.4615384615,70,-0.901201507,-1.728417433,0.8272159256
WFRBDWRZVBPBDO-UHFFFAOYSA-N,1.5574,102.177,2,1,1,0,44,-0.49000001,-1.317380534,0.8273805244
ONNCPBRWFSKDMQ-UHFFFAOYSA-N,5.3138,257.547,1,0,0,0.8,76,-6.0100002,-5.181695559,0.8283046412
SNNIGNLXYVEYOC-UHFFFAOYSA-N,2.478,256.264,3,6,1,0.625,82,-3.4043425,-4.233402067,0.8290595674
PLBHSZGDDKCEHR-LFYFAGGJSA-N,2.3744,416.514,3,6,2,0,164,-4.420972527,-5.250075282,0.8291027549
IQIDGOOBRWIRLZ-UHFFFAOYSA-N,3.6881,302.462,4,2,0,0.2727272727,122,-4.763833111,-3.934264017,0.8295690937
RDLPVSKMFDYCOR-UEKVPHQBSA-N,0.3486,349.412,4,5,3,0,128,-1.214949512,-2.04477158,0.8298220677
NHOWDZOIZKMVAI-KRWDZBQOSA-N,4.0676,331.202,3,3,1,0.8181818182,110,-4.3800001,-5.209930019,0.8299299194
BYEVBITUADOIGY-UHFFFAOYSA-N,3.3001,186.295,8,2,0,0,78,-3.8,-4.630000114,0.8300001144
AAEVYOVXGOFMJO-UHFFFAOYSA-N,2.2341,241.364,5,6,2,0.375,90,-4.0999999,-3.269891821,0.8301080789
VPTIXDOSBAIVCW-UHFFFAOYSA-N,1.1309,304.393,7,5,2,0.3157894737,106,-2.569071529,-1.738901113,0.830170416
FLOSMHQXBMRNHR-DAXSKMNVSA-N,-1.4238,236.278,1,6,1,0.3571428571,78,-1.829329526,-0.9991371567,0.8301923693
ZIFJVJZWVSPZLE-UHFFFAOYSA-N,-6.9262,359.213,6,5,2,0,124,-0.32311127,-1.153358022,0.8302467523
JTBZLAOQMGNIPU-UHFFFAOYSA-N,2.9506,224.186,1,1,0,0,70,-1.793101286,-2.623458035,0.830356749
LSAHUFPNCNCJLX-UHFFFAOYSA-N,0.8897,194.209,1,2,1,0.4285714286,74,-0.926541516,-1.757017298,0.8304757823
MAYVLFIUCRDJPJ-UHFFFAOYSA-N,0.3865,329.915,4,0,1,0.5217391304,124,-5.920702913,-5.090194364,0.8305085488
LZKVXMYVBSNXER-YZPKDWIXSA-N,-0.3593,496.553,3,10,5,0,196,-2.440693114,-1.609900991,0.8307921228
FLOSMHQXBMRNHR-QPJJXVBHSA-N,-1.4238,236.278,1,6,1,0.3571428571,78,-1.83,-0.9991371567,0.8308628433
DJEUWFADFGMDAH-UXBLZVDNSA-N,3.1751,298.43,5,2,0,0.2727272727,118,-4.178177274,-3.347213832,0.8309634419
PTVWPYVOOKLBCG-UHFFFAOYSA-N,0.1618,236.315,4,4,2,0.3529411765,94,-0.082344527,-0.9133221483,0.8309776213
SXSWMAUXEHKFGX-ZCFIWIBFSA-N,1.2708,102.177,2,1,1,0,44,-0.38999999,-1.221197848,0.8311978579
ABGIIXRNMHUKII-DHZHZOJOSA-N,4.2361,242.705,3,1,0,0.7058823529,84,-4.644710666,-5.476180789,0.8314701235
ZQMBKJWVFPOZHQ-UHFFFAOYSA-N,5.2051,359.941,5,2,0,0.48,136,-5.109069656,-5.940580905,0.8315112491
ROFVEXUMMXZLPA-UHFFFAOYSA-N,2.1436,156.188,1,2,0,1,58,-1.42,-2.251977918,0.8319779183
CPDDDTNAMBSPRN-ZZXKWVIFSA-N,2.5469,227.057,2,1,1,0.5,62,-2.99064693,-2.158332559,0.832314371
WVIUOSJLUCTGFK-JUJPXXQGSA-N,0.75452,558.632,8,10,7,0.3,218,-3.446530341,-2.614203995,0.8323263461
MSIJLVMSKDXAQN-UHFFFAOYSA-N,4.0986,337.294,3,2,0,0.5454545455,118,-3.519400706,-4.35184765,0.8324469438
KAKXDVMMEINZJU-UHFFFAOYSA-N,1.4718,194.19,1,4,0,0.4285714286,74,-2.496536213,-1.663625042,0.8329111706
XRNMUORBCMFEJN-UHFFFAOYSA-N,1.4718,194.19,1,4,0,0.4285714286,74,-2.496536213,-1.663625042,0.8329111706
XZSZWIVHLAUZLZ-UHFFFAOYSA-N,0.6821,246.69,6,4,3,0.375,90,-2.350753578,-1.51776729,0.8329862885
RKSKSWSMXZYPFW-UHFFFAOYSA-N,0.7041,223.228,6,3,3,0.375,86,-1.063191359,-1.896459515,0.8332681559
AMHZCJNIRZHOAJ-UHFFFAOYSA-N,1.50582,201.233,2,5,2,0.8,76,-2.753470849,-1.919931738,0.8335391108
HQZMBBVUXLTMFX-UHFFFAOYSA-N,0.49608,342.914,6,1,1,0.4166666667,128,-5.107046635,-4.273393861,0.8336527739
IOUDZAFBPDDAMK-AATRIKPKSA-N,1.9235,166.151,2,1,1,0.5,62,-1.95805187,-1.124143093,0.8339087768
XIUVZQCJSZGEJF-UHFFFAOYSA-N,1.57958,230.311,3,3,1,0.3529411765,90,-1.44114863,-2.275074928,0.8339262981
WINXNKPZLFISPD-UHFFFAOYSA-M,-2.0932,205.17,0,3,0,0.4615384615,62,-0.989879725,-0.1553606925,0.8345190325
XVJMMRCIYPAAMO-UHFFFAOYSA-N,0.1897,180.207,4,3,3,0.4615384615,70,-1.783161459,-0.9485714844,0.8345899746
KWOLFJPFCHCOCG-UHFFFAOYSA-N,1.8892,120.151,1,1,0,0.6666666667,46,-1.28,-2.115189369,0.8351893685
FJQXCDYVZAHXNS-LMOVPXPDSA-N,4.7138,345.914,7,2,0,0.5,130,-3.853222647,-4.688807042,0.8355843946
JIGUQPWFLRLWPJ-UHFFFAOYSA-N,0.7355,100.117,2,2,0,0,40,-0.74000001,0.09560268492,0.8356026949
ZFIBLEGGEPZAOM-UHFFFAOYSA-N,2.612,311.388,4,7,0,0.5,106,-2.05237325,-2.888300678,0.8359274281
PKVHOAMFMQZDHR-UHFFFAOYSA-N,1.9724,214.692,4,2,2,0.4285714286,78,-2.915169286,-2.078939265,0.8362300205
DAFKCYYRSZSMAJ-UHFFFAOYSA-N,1.8427,166.224,4,3,1,0.5,66,-2.033173008,-1.196841252,0.8363317558
VXYBMIFBKLATDR-ICDZXHCJSA-N,4.5023,357.497,1,2,1,0.4444444444,138,-4.814491855,-5.651008415,0.8365165602
FPPVUXBASWMIBH-UHFFFAOYSA-N,2.6242,317.813,8,5,0,0.2857142857,120,-2.134811637,-2.971544734,0.8367330969
JFPVXVDWJQMJEE-IZRZKJBUSA-N,-0.536,424.391,7,9,3,0.1724137931,154,-3.46699044,-2.630253556,0.8367368839
SVJMILFDDBKCGG-UHFFFAOYSA-N,2.8649,324.643,2,1,3,0.3157894737,106,-4.058075663,-3.221211228,0.8368644346
XADCESSVHJOZHK-UHFFFAOYSA-N,2.2131,247.338,3,3,0,0.3333333333,98,-1.89,-2.726900543,0.8369005431
INVVMIXYILXINW-UHFFFAOYSA-N,-0.27398,150.141,0,4,1,0.8181818182,56,-0.921226828,-1.758148371,0.8369215432
XJGONMZLEDGBRM-UHFFFAOYSA-M,1.7251,353.978,8,1,1,0.25,138,-2.564895569,-3.402608199,0.8377126298
DLEXINLCPPEMMI-UHFFFAOYSA-N,3.8957,218.406,10,1,0,0,86,-3.944798965,-3.107033165,0.8377657997
OWISXYQFTOYGRO-UHFFFAOYSA-N,2.17512,131.178,0,1,0,0.6,50,-2.673816176,-1.835742927,0.8380732489
DCMURXAZTZQAFB-UHFFFAOYSA-N,5.3138,257.547,1,0,0,0.8,76,-6.02,-5.181695559,0.8383044412
PAQSTZTUDSARQK-UHFFFAOYSA-N,0.6533,225.082,5,3,2,0,66,-1.284154904,-0.4456209559,0.8385339481
ORQQKSZUXNAWAX-UHFFFAOYSA-N,1.3904,155.109,2,4,0,0.4545454545,58,-1.247142454,-2.085694434,0.8385519799
MGHPNCMVUAKAIE-UHFFFAOYSA-N,2.7347,183.254,2,1,1,0.8571428571,70,-1.722723988,-2.561586363,0.8388623753
DSEYHMSMHVUVLX-UHFFFAOYSA-N,-0.0443,354.321,9,1,1,0.5217391304,126,-5.051078985,-4.212198787,0.8388801983
DDUIUBPJPOKOMV-UHFFFAOYSA-N,1.8622,271.39,8,7,2,0.3333333333,102,-2.9300001,-2.090869798,0.8391303019
MTENFETUMWYLRL-UHFFFAOYSA-N,2.1456,242.731,3,4,1,0.4,80,-3.355723557,-2.516526857,0.8391966999
GRAVEXLOHIMHAF-UHFFFAOYSA-M,-0.685,315.413,4,3,0,0.7272727273,104,-2.607899978,-3.447317222,0.8394172436
WWISPHBAYBECQZ-UHFFFAOYSA-N,-0.9906,142.158,0,2,2,0,56,-0.152771305,-0.9924717261,0.8397004211
SSLKKMZJCJBOML-UHFFFAOYSA-N,2.0905,259.762,5,4,0,0.375,88,-1.72,-2.559993091,0.8399930907
JQUKCPUPFALELS-UHFFFAOYSA-N,2.3709,287.344,3,4,1,0.75,102,-2.363222217,-3.203293667,0.8400714498
ZHRVNCCPAKIGRH-UHFFFAOYSA-N,4.092,393.399,11,4,1,0.24,146,-3.668999064,-4.509100482,0.8401014185
QKFJKGMPGYROCL-UHFFFAOYSA-N,2.4209,135.191,1,2,0,0.6666666667,44,-3.177165633,-2.336672754,0.8404928793
FIVDTHQNVVFVLG-UHFFFAOYSA-N,1.9318,213.664,4,2,1,0.4285714286,76,-2.774630808,-1.93389672,0.840734088
FMKMKBLHMONXJM-UHFFFAOYSA-N,1.76292,173.219,1,3,1,0.8461538462,66,-0.937565506,-1.778845526,0.8412800204
IJXHLVMUNBOGRR-UHFFFAOYSA-N,2.91,172.268,7,2,0,0,72,-3.3800001,-2.538308731,0.8416913693
MEDQPHZEAUFCTK-UHFFFAOYSA-N,1.7948,188.23,2,2,0,0.4285714286,72,-2.400207025,-1.558267147,0.8419398784
DGRHWUCYLVPQJY-UHFFFAOYSA-N,3.8682,290.24,1,2,0,0.5714285714,106,-4.545095737,-3.703100979,0.8419947577
XFJUBSCJIVHSLU-UHFFFAOYSA-N,-1.6654,329.868,8,3,2,0.2727272727,126,-2.280290121,-3.122379624,0.8420895032
JDNAJAXZNLKSTI-UHFFFAOYSA-N,1.7548,250.056,2,2,1,0.4,80,-2.791645494,-1.949542182,0.8421033121
FXCYKPOHYGUTNI-UHFFFAOYSA-N,3.4211,300.446,3,2,0,0.2727272727,120,-4.61325536,-3.771128309,0.8421270512
LJWZOKOFCBPNAG-HULHSAFCSA-N,2.3461,332.396,2,5,0,0,130,-2.919595798,-2.076954204,0.8426415944
SDKQRNRRDYRQKY-UHFFFAOYSA-N,1.4502,223.228,2,4,1,0.375,86,-1.5700001,-2.412944641,0.842944541
BNIXVQGCZULYKV-UHFFFAOYSA-N,3.1603,202.295,0,0,0,0,44,-2.5999999,-3.443120139,0.8431202391
YAVUZDCXTCRATB-UHFFFAOYSA-N,3.8849,427.685,5,3,0,0.2857142857,118,-5.13557766,-4.2922735,0.84330416
LZJRNLRASBVRRX-ZDUSSCGKSA-N,2.8671,327.38,2,5,2,0.5,126,-3.100747456,-3.944378655,0.843631199
BFUUJUGQJUTPAF-UHFFFAOYSA-N,2.978,330.856,9,5,1,0.2727272727,126,-2.92084457,-3.764732393,0.843887823
LMYNSXURIAOYIR-UHFFFAOYSA-N,4.9411,378.947,3,2,0,0.5925925926,140,-5.652232588,-4.807887986,0.8443446023
ZCSKNHZKNUEWOG-LVEZLNDCSA-N,2.4579,594.617,6,8,4,0.2790697674,228,-5.300021057,-4.45541519,0.8446058668
CZDBLBODEYKMNV-UHFFFAOYSA-M,-4.1558,270.22,3,6,0,0.5263157895,94,-1.533541006,-0.6889298705,0.8446111355
QITYSCXABSQPCC-UHFFFAOYSA-N,5.17382,387.376,7,4,0,0.4166666667,132,-5.076234786,-5.920965681,0.8447308951
UBEHJDYYBJLBAZ-HDICACEKSA-N,4.3372,266.34,5,2,2,0.6,102,-4.9499998,-4.105165688,0.8448341122
KPSSIOMAKSHJJG-UHFFFAOYSA-N,1.0248,88.15,0,1,1,0,38,-0.40000001,0.4450485907,0.8450486007
KBHMEHLJSZMEMI-KSYZLYKTSA-N,-1.9109,267.245,2,8,5,0.4736842105,102,-0.067074106,-0.9121437591,0.8450696531
RRKMWVISRMWBAL-UHFFFAOYSA-N,0.9189,168.148,2,4,2,0.5,64,-0.918195642,-1.763272906,0.8450772638
AMRQXHFXNZFDCH-VIFPVBQESA-N,1.7597,236.271,4,3,2,0.3529411765,92,-1.83,-2.675180961,0.8451809608
BFKJFAAPBSQJPD-UHFFFAOYSA-N,1.991,100.014,0,0,0,0,36,-2.800040215,-1.954838265,0.8452019504
GXPIUNZCALHVBA-UHFFFAOYSA-N,1.74222,295.32,4,5,2,0.55,106,-2.38392272,-3.229882339,0.8459596186
KXPXJGYSEPEXMF-WYHSTMEOSA-N,1.3399,339.819,4,5,1,0.2608695652,126,-1.290694588,-2.136699446,0.846004858
SQVXWIUVAILQRH-UHFFFAOYSA-N,3.1742,268.268,2,4,1,0.8,100,-3.232669235,-4.078811439,0.8461422043
BAWQXMLVKPUULE-UHFFFAOYSA-N,0.282,194.19,3,3,3,0.4285714286,74,-1.850952064,-1.004681125,0.8462709385
VUHULBJCIYOTTK-UHFFFAOYSA-N,2.6772,163.176,3,3,0,0.5,62,-2.129870886,-2.976263629,0.8463927432
LSSUMOWDTKZHHT-UHFFFAOYSA-N,3.0522,216.328,5,1,1,0.5625,86,-2.270654746,-3.117280475,0.8466257286
NBBJYMSMWIIQGU-UHFFFAOYSA-N,0.5953,58.08,1,1,0,0,24,0.57999998,-0.266859095,0.846859075
DYIMWUCLECRKCE-UHFFFAOYSA-N,3.2264,343.471,11,5,1,0.24,136,-3.616811995,-4.463879392,0.8470673971
GLKVEFVFCAAAQK-UHFFFAOYSA-N,-1.1161,207.789,7,0,1,0,82,-2.852233431,-2.005127126,0.8471063047
PPTYJKAXVCCBDU-UHFFFAOYSA-N,2.5477,313.288,2,4,0,0.5217391304,116,-3.633991371,-2.786677679,0.8473136916
NIHNNTQXNPWCJQ-UHFFFAOYSA-N,3.2578,166.223,0,0,0,0.9230769231,62,-4.9099998,-4.062675416,0.8473243835
AFWKBSMFXWNGRE-ONEGZZNKSA-N,2.003,192.214,3,3,1,0.4285714286,74,-1.784097934,-2.631488602,0.8473906676
VETRAJBMFDGTPT-ZHACJKMWSA-N,2.7586,215.296,3,1,1,0.375,84,-3.486080656,-2.638653314,0.8474273419
ONASFMNNONUTBN-UHFFFAOYSA-N,2.945,214.312,1,2,0,0.5625,84,-2.143525768,-2.990980092,0.8474543235
QLFZBRRENHODQH-UHFFFAOYSA-N,1.7668,183.598,1,4,2,0.75,62,-2.062463725,-1.214424765,0.8480389601
PUIYMUZLKQOUOZ-UHFFFAOYSA-N,2.9035,206.289,2,1,1,0.4,82,-3.54,-2.691930596,0.8480694044
YLCXGBZIZBEVPZ-UHFFFAOYSA-N,3.6272,270.763,1,2,0,0.6315789474,96,-4.941362945,-4.093031737,0.8483312084
GIJXKZJWITVLHI-YOFSQIOKSA-N,4.4178,307.437,4,2,0,0.5217391304,120,-4.091556801,-4.939942949,0.8483861478
NQDJXKOVJZTUJA-UHFFFAOYSA-N,2.65122,266.304,1,4,1,0.6,100,-3.1900001,-4.039031879,0.8490317793
OGDVEMNWJVYAJL-LEPYJNQMSA-N,1.8912,313.397,2,4,1,0.2608695652,122,-2.078955425,-2.928314632,0.8493592075
GWZCCUDJHOGOSO-UHFFFAOYSA-N,2.75,242.23,3,2,2,0.6666666667,90,-2.28,-3.129694514,0.849694514
IUJDSEJGGMCXSG-UHFFFAOYSA-N,1.3499,242.344,4,3,2,0,90,-3.402103275,-2.552374145,0.8497291299
QUPKCFBHJFNUEW-UHFFFAOYSA-N,0.3981,98.149,1,2,1,0,40,-0.877942536,-0.02780236369,0.8501401723
XOTGIMIAOGYFEM-UHFFFAOYSA-N,2.1758,294.351,7,4,2,0.2857142857,116,-3.623147512,-2.772920889,0.8502266233
RQUSKNJBURBAJD-RVDMUPIBSA-N,3.1751,298.43,4,2,0,0.2727272727,118,-4.224422462,-3.374090998,0.8503314644
DMDGGSIALPNSEE-UHFFFAOYSA-N,0.0141,331.297,1,5,3,0.3,112,-2.97,-2.119324764,0.8506752356
